id,name,buy,sell,supply,demand
32937,"Ravaging Flame Trident of Battle",361,1944,115,93
32938,"Ravaging Flame Trident of Ogre Slaying",192,1884,99,24
32939,"Ravaging Flame Trident of Earth",630,1915,77,91
32940,"Ravaging Flame Warhorn of Battle",499,1397,109,57
32941,"Ravaging Flame Warhorn of Ogre Slaying",327,1400,140,179
32942,"Ravaging Flame Warhorn of Earth",369,1900,64,137
32943,"Carrion Flame Cleaver of Water",2059,3000,60,306
32944,"Carrion Flame Cleaver of Corruption",1752,3481,50,68
32945,"Carrion Flame Cleaver of Energy",3154,4299,75,76
32946,"Carrion Flame Cleaver of Air",3566,6499,282,364
32947,"Carrion Flame Dagger of Water",5810,10979,25,297
32948,"Carrion Flame Dagger of Corruption",4828,7595,35,50
32949,"Carrion Flame Dagger of Energy",3608,6901,49,23
32950,"Carrion Flame Dagger of Air",5030,7994,324,284
32951,"Carrion Flame Focus of Water",1052,1551,83,121
32952,"Carrion Flame Focus of Corruption",2002,2596,23,114
32953,"Carrion Flame Focus of Energy",2452,4081,42,55
32954,"Carrion Flame Focus of Air",2900,3990,153,151
32955,"Carrion Flame Greatsword of Water",9141,17004,27,407
32956,"Carrion Flame Greatsword of Corruption",4806,7506,35,36
32957,"Carrion Flame Greatsword of Energy",6289,7996,98,59
32958,"Carrion Flame Greatsword of Air",6010,6999,775,381
32959,"Carrion Flame Crusher of Water",1057,2053,59,146
32960,"Carrion Flame Crusher of Corruption",2002,2853,57,113
32961,"Carrion Flame Crusher of Energy",2746,4798,31,67
32962,"Carrion Flame Crusher of Air",4580,6069,170,498
32963,"Carrion Flame Spear of Water",1050,2246,80,112
32964,"Carrion Flame Spear of Corruption",1400,2729,58,33
32965,"Carrion Flame Spear of Energy",2642,4019,21,56
32966,"Carrion Flame Spear of Air",3013,3998,327,131
32967,"Carrion Flame Bow of Water",1758,4255,60,49
32968,"Carrion Flame Bow of Corruption",1800,5874,21,77
32969,"Carrion Flame Bow of Energy",3160,4884,56,63
32970,"Carrion Flame Bow of Air",3354,4700,260,417
32971,"Carrion Flame Mace of Water",998,1945,92,96
32972,"Carrion Flame Mace of Corruption",2002,2898,51,136
32973,"Carrion Flame Mace of Energy",2744,3980,54,29
32974,"Carrion Flame Mace of Air",2957,4098,157,125
32975,"Carrion Flame Pistol of Water",2896,3999,53,277
32976,"Carrion Flame Pistol of Corruption",1708,4400,30,48
32977,"Carrion Flame Pistol of Energy",2397,3978,35,122
32978,"Carrion Flame Pistol of Air",3200,3999,267,162
32979,"Carrion Flame Rifle of Water",978,2992,41,86
32980,"Carrion Flame Rifle of Corruption",2004,3097,24,72
32981,"Carrion Flame Rifle of Energy",2987,3808,45,89
32982,"Carrion Flame Rifle of Air",3230,4410,305,348
32983,"Carrion Flame Scepter of Water",1323,2495,55,105
32984,"Carrion Flame Scepter of Corruption",2001,3073,49,60
32985,"Carrion Flame Scepter of Energy",1714,4765,30,68
32986,"Carrion Flame Scepter of Air",3174,4088,302,269
32987,"Carrion Flame Guard of Water",2081,4015,70,35
32988,"Carrion Flame Guard of Corruption",1756,4378,36,110
32989,"Carrion Flame Guard of Energy",2643,3900,45,85
32990,"Carrion Flame Guard of Air",3053,4251,477,304
32991,"Carrion Flame Short Bow of Water",1237,2882,79,284
32992,"Carrion Flame Short Bow of Corruption",2002,2901,63,102
32993,"Carrion Flame Short Bow of Energy",2869,4000,40,58
32994,"Carrion Flame Short Bow of Air",3300,4100,230,340
32995,"Carrion Flame Speargun of Water",802,1675,89,135
32996,"Carrion Flame Speargun of Corruption",1200,2899,32,61
32997,"Carrion Flame Speargun of Energy",2414,3980,32,50
32998,"Carrion Flame Speargun of Air",2981,4081,197,290
32999,"Carrion Flame Staff of Water",3864,9017,47,357
33000,"Carrion Flame Staff of Corruption",2409,7210,26,21
33001,"Carrion Flame Staff of Energy",4500,7198,83,84
33002,"Carrion Flame Staff of Air",5140,6309,553,318
33003,"Carrion Flame Blade of Water",3706,10299,36,354
33004,"Carrion Flame Blade of Corruption",3099,6000,123,70
33005,"Carrion Flame Blade of Energy",4219,6504,100,113
33006,"Carrion Flame Blade of Air",5157,6485,365,337
33007,"Carrion Flame Carrier of Water",857,1530,99,92
33008,"Carrion Flame Carrier of Corruption",2002,2665,29,134
33009,"Carrion Flame Carrier of Energy",2793,3911,53,32
33010,"Carrion Flame Carrier of Air",2364,4152,157,64
33011,"Carrion Flame Trident of Water",1021,1699,89,112
33012,"Carrion Flame Trident of Corruption",1353,2847,54,107
33013,"Carrion Flame Trident of Energy",2807,4028,34,53
33014,"Carrion Flame Trident of Air",2812,3997,152,143
33015,"Carrion Flame Warhorn of Water",957,2176,88,64
33016,"Carrion Flame Warhorn of Corruption",2002,2923,40,111
33017,"Carrion Flame Warhorn of Energy",2893,3888,50,78
33018,"Carrion Flame Warhorn of Air",2927,4399,110,73
33343,"Dull Hatchet",6,39,6558,2410
33345,"Dull Knife",28,105,1153,2077
33349,"Cracked Club",16,28,2931,3413
33350,"Old Pistol",35,80,1866,5326
33352,"Crooked Rod",3,74,9277,2206
33355,"Dull Blade",19,55,2939,7554
33359,"Dull Trident",26,39,630,6552
33360,"Cracked Harpoon",35,45,617,8929
33361,"Speargun",35,50,838,6992
33438,"Resilient Krytan Axe",60,160,154,1028
33439,"Resilient Krytan Axe",54,179,119,2580
33440,"Resilient Krytan Axe",65,150,68,669
33441,"Resilient Krytan Axe",59,145,73,432
33442,"Resilient Krytan Dagger",629,1841,143,924
33443,"Resilient Krytan Dagger",79,436,182,2517
33444,"Resilient Krytan Dagger",82,183,150,759
33445,"Resilient Krytan Dagger",64,300,198,869
33446,"Resilient Krytan Focus",72,200,60,820
33447,"Resilient Krytan Focus",57,157,121,1012
33448,"Resilient Krytan Focus",57,155,113,660
33449,"Resilient Krytan Focus",59,179,67,353
33450,"Resilient Krytan Greatsword",1955,4441,59,1006
33451,"Resilient Krytan Greatsword",104,299,405,2174
33452,"Resilient Krytan Greatsword",69,300,129,1117
33453,"Resilient Krytan Greatsword",81,300,167,697
33454,"Resilient Krytan Warhammer",80,491,174,653
33455,"Resilient Krytan Warhammer",59,138,147,1146
33456,"Resilient Krytan Warhammer",74,128,113,558
33457,"Resilient Krytan Warhammer",70,155,126,685
33458,"Resilient Krytan Spear",67,119,147,5568
33459,"Resilient Krytan Spear",66,113,154,2535
33460,"Resilient Krytan Spear",29,145,97,267
33461,"Resilient Krytan Spear",52,120,46,351
33462,"Resilient Krytan Bow",178,1171,157,653
33463,"Resilient Krytan Bow",63,168,202,1383
33464,"Resilient Krytan Bow",61,120,103,820
33465,"Resilient Krytan Bow",68,420,98,511
33466,"Resilient Krytan Mace",50,198,97,792
33467,"Resilient Krytan Mace",55,161,121,617
33468,"Resilient Krytan Mace",53,170,85,1060
33469,"Resilient Krytan Mace",61,117,86,465
33470,"Resilient Krytan Pistol",74,400,225,397
33471,"Resilient Krytan Pistol",58,255,69,1205
33472,"Resilient Krytan Pistol",54,288,185,466
33473,"Resilient Krytan Pistol",59,134,104,864
33474,"Resilient Krytan Rifle",67,499,107,603
33475,"Resilient Krytan Rifle",62,100,108,650
33476,"Resilient Krytan Rifle",61,120,67,651
33477,"Resilient Krytan Rifle",61,115,145,1206
33478,"Resilient Krytan Scepter",80,199,253,828
33479,"Resilient Krytan Scepter",47,148,105,662
33480,"Resilient Krytan Scepter",52,135,86,1254
33481,"Resilient Krytan Scepter",57,135,112,254
33482,"Resilient Krytan Shield",75,462,171,373
33483,"Resilient Krytan Shield",65,125,556,710
33484,"Resilient Krytan Shield",54,171,112,860
33485,"Resilient Krytan Shield",54,219,167,468
33486,"Resilient Krytan Short Bow",99,889,207,272
33487,"Resilient Krytan Short Bow",59,138,271,1065
33488,"Resilient Krytan Short Bow",53,127,92,1245
33489,"Resilient Krytan Short Bow",63,126,72,780
33490,"Resilient Krytan Speargun",71,200,93,1068
33491,"Resilient Krytan Speargun",54,139,62,855
33492,"Resilient Krytan Speargun",60,100,158,734
33493,"Resilient Krytan Speargun",65,157,119,1260
33494,"Resilient Krytan Staff",376,1559,115,939
33495,"Resilient Krytan Staff",56,100,389,876
33496,"Resilient Krytan Staff",58,222,99,547
33497,"Resilient Krytan Staff",72,139,101,358
33498,"Resilient Krytan Sword",1040,2185,490,808
33499,"Resilient Krytan Sword",76,376,262,1334
33500,"Resilient Krytan Sword",61,235,111,543
33501,"Resilient Krytan Sword",59,175,108,571
33502,"Resilient Krytan Torch",59,214,128,749
33503,"Resilient Krytan Torch",56,125,110,818
33504,"Resilient Krytan Torch",41,100,87,301
33505,"Resilient Krytan Torch",56,157,65,690
33506,"Resilient Krytan Trident",45,175,89,552
33507,"Resilient Krytan Trident",54,148,139,874
33508,"Resilient Krytan Trident",51,150,143,473
33509,"Resilient Krytan Trident",61,130,147,865
33510,"Resilient Krytan Warhorn",56,158,47,393
33511,"Resilient Krytan Warhorn",68,130,168,740
33512,"Resilient Krytan Warhorn",60,150,130,1541
33513,"Resilient Krytan Warhorn",63,139,83,805
33514,"Penetrating Krytan Axe",106,138,179,308
33515,"Penetrating Krytan Axe",106,160,86,476
33516,"Penetrating Krytan Axe",105,169,119,333
33517,"Penetrating Krytan Axe",105,150,117,808
33518,"Penetrating Krytan Dagger",123,395,272,513
33519,"Penetrating Krytan Dagger",110,245,113,744
33520,"Penetrating Krytan Dagger",128,710,58,854
33521,"Penetrating Krytan Dagger",123,350,66,831
33522,"Penetrating Krytan Focus",88,249,64,129
33523,"Penetrating Krytan Focus",100,175,116,137
33524,"Penetrating Krytan Focus",90,225,73,320
33525,"Penetrating Krytan Focus",99,120,137,67
33526,"Penetrating Krytan Greatsword",87,466,145,1247
33527,"Penetrating Krytan Greatsword",161,361,175,136
33528,"Penetrating Krytan Greatsword",153,355,134,380
33529,"Penetrating Krytan Greatsword",168,371,117,515
33530,"Penetrating Krytan Warhammer",105,120,212,438
33531,"Penetrating Krytan Warhammer",117,200,226,612
33532,"Penetrating Krytan Warhammer",111,149,180,654
33533,"Penetrating Krytan Warhammer",118,170,170,214
33534,"Penetrating Krytan Spear",105,125,81,507
33535,"Penetrating Krytan Spear",123,190,157,233
33536,"Penetrating Krytan Spear",105,143,131,184
33537,"Penetrating Krytan Spear",105,134,44,128
33538,"Penetrating Krytan Bow",95,150,312,674
33539,"Penetrating Krytan Bow",132,158,309,320
33540,"Penetrating Krytan Bow",101,180,227,148
33541,"Penetrating Krytan Bow",110,275,287,130
33542,"Penetrating Krytan Mace",105,264,61,759
33543,"Penetrating Krytan Mace",106,158,156,1012
33544,"Penetrating Krytan Mace",105,150,125,115
33545,"Penetrating Krytan Mace",105,131,58,943
33546,"Penetrating Krytan Pistol",72,328,135,766
33547,"Penetrating Krytan Pistol",106,156,186,284
33548,"Penetrating Krytan Pistol",105,199,125,290
33549,"Penetrating Krytan Pistol",105,195,142,229
33550,"Penetrating Krytan Rifle",105,152,220,283
33551,"Penetrating Krytan Rifle",106,174,236,527
33552,"Penetrating Krytan Rifle",110,208,139,93
33553,"Penetrating Krytan Rifle",106,205,139,290
33554,"Penetrating Krytan Scepter",50,125,102,448
33555,"Penetrating Krytan Scepter",100,156,199,188
33556,"Penetrating Krytan Scepter",65,132,150,112
33557,"Penetrating Krytan Scepter",99,149,84,32
33558,"Penetrating Krytan Shield",105,148,57,224
33559,"Penetrating Krytan Shield",105,160,220,491
33560,"Penetrating Krytan Shield",105,155,163,495
33561,"Penetrating Krytan Shield",105,200,114,446
33562,"Penetrating Krytan Short Bow",99,150,227,784
33563,"Penetrating Krytan Short Bow",87,188,176,230
33564,"Penetrating Krytan Short Bow",76,186,212,110
33565,"Penetrating Krytan Short Bow",100,154,34,135
33566,"Penetrating Krytan Speargun",105,218,103,251
33567,"Penetrating Krytan Speargun",126,155,167,384
33568,"Penetrating Krytan Speargun",106,140,182,263
33569,"Penetrating Krytan Speargun",106,135,145,298
33570,"Penetrating Krytan Staff",92,199,176,244
33571,"Penetrating Krytan Staff",125,199,180,446
33572,"Penetrating Krytan Staff",115,170,164,163
33573,"Penetrating Krytan Staff",99,144,129,267
33574,"Penetrating Krytan Sword",101,343,271,728
33575,"Penetrating Krytan Sword",134,215,178,457
33576,"Penetrating Krytan Sword",137,287,87,308
33577,"Penetrating Krytan Sword",126,350,84,741
33578,"Penetrating Krytan Torch",57,130,95,550
33579,"Penetrating Krytan Torch",100,154,103,287
33580,"Penetrating Krytan Torch",99,125,94,414
33581,"Penetrating Krytan Torch",99,125,93,185
33582,"Penetrating Krytan Trident",63,164,124,547
33583,"Penetrating Krytan Trident",128,170,248,369
33584,"Penetrating Krytan Trident",83,119,110,59
33585,"Penetrating Krytan Trident",91,120,165,430
33586,"Penetrating Krytan Warhorn",99,171,71,573
33587,"Penetrating Krytan Warhorn",118,190,59,904
33588,"Penetrating Krytan Warhorn",116,197,54,960
33589,"Penetrating Krytan Warhorn",119,155,90,1081
33590,"Penetrating Krytan Axe",105,140,108,896
33591,"Penetrating Krytan Axe",96,131,87,930
33592,"Penetrating Krytan Axe",102,174,128,651
33593,"Penetrating Krytan Axe",103,119,117,51
33594,"Penetrating Krytan Dagger",119,200,132,855
33595,"Penetrating Krytan Dagger",118,224,163,634
33596,"Penetrating Krytan Dagger",121,150,77,610
33597,"Penetrating Krytan Dagger",150,205,68,236
33598,"Penetrating Krytan Focus",99,139,188,872
33599,"Penetrating Krytan Focus",77,180,69,301
33600,"Penetrating Krytan Focus",101,128,118,189
33601,"Penetrating Krytan Focus",90,124,137,292
33602,"Penetrating Krytan Greatsword",152,344,80,300
33603,"Penetrating Krytan Greatsword",172,303,117,452
33604,"Penetrating Krytan Greatsword",162,316,102,268
33605,"Penetrating Krytan Greatsword",173,220,113,179
33606,"Penetrating Krytan Warhammer",106,150,203,275
33607,"Penetrating Krytan Warhammer",104,188,161,236
33608,"Penetrating Krytan Warhammer",106,149,142,294
33609,"Penetrating Krytan Warhammer",131,190,108,234
33610,"Penetrating Krytan Spear",105,146,137,238
33611,"Penetrating Krytan Spear",87,362,51,375
33612,"Penetrating Krytan Spear",111,187,99,269
33613,"Penetrating Krytan Spear",107,160,35,270
33614,"Penetrating Krytan Bow",61,161,155,11
33615,"Penetrating Krytan Bow",82,125,169,187
33616,"Penetrating Krytan Bow",96,199,184,135
33617,"Penetrating Krytan Bow",130,140,183,200
33618,"Penetrating Krytan Mace",105,140,134,233
33619,"Penetrating Krytan Mace",71,140,45,782
33620,"Penetrating Krytan Mace",65,155,93,460
33621,"Penetrating Krytan Mace",93,150,77,305
33622,"Penetrating Krytan Pistol",105,150,159,163
33623,"Penetrating Krytan Pistol",88,135,151,311
33624,"Penetrating Krytan Pistol",96,133,80,326
33625,"Penetrating Krytan Pistol",108,158,95,253
33626,"Penetrating Krytan Rifle",105,170,156,88
33627,"Penetrating Krytan Rifle",100,214,127,298
33628,"Penetrating Krytan Rifle",100,181,88,156
33629,"Penetrating Krytan Rifle",112,203,84,149
33630,"Penetrating Krytan Scepter",93,130,105,4
33631,"Penetrating Krytan Scepter",69,120,171,296
33632,"Penetrating Krytan Scepter",81,130,160,47
33633,"Penetrating Krytan Scepter",91,133,106,93
33634,"Penetrating Krytan Shield",105,167,176,74
33635,"Penetrating Krytan Shield",79,150,48,445
33636,"Penetrating Krytan Shield",105,148,109,299
33637,"Penetrating Krytan Shield",99,158,78,147
33638,"Penetrating Krytan Short Bow",99,134,141,19
33639,"Penetrating Krytan Short Bow",86,136,183,233
33640,"Penetrating Krytan Short Bow",85,148,95,122
33641,"Penetrating Krytan Short Bow",97,125,96,68
33642,"Penetrating Krytan Speargun",105,145,183,59
33643,"Penetrating Krytan Speargun",93,133,116,266
33644,"Penetrating Krytan Speargun",113,165,109,112
33645,"Penetrating Krytan Speargun",115,155,108,105
33646,"Penetrating Krytan Staff",99,136,160,40
33647,"Penetrating Krytan Staff",82,133,114,99
33648,"Penetrating Krytan Staff",98,153,142,63
33649,"Penetrating Krytan Staff",104,186,135,226
33650,"Penetrating Krytan Sword",129,294,96,626
33651,"Penetrating Krytan Sword",129,208,133,806
33652,"Penetrating Krytan Sword",127,218,81,623
33653,"Penetrating Krytan Sword",145,209,70,365
33654,"Penetrating Krytan Torch",99,127,169,11
33655,"Penetrating Krytan Torch",68,135,145,325
33656,"Penetrating Krytan Torch",99,125,130,178
33657,"Penetrating Krytan Torch",71,132,59,211
33658,"Penetrating Krytan Trident",64,110,196,88
33659,"Penetrating Krytan Trident",83,120,166,424
33660,"Penetrating Krytan Trident",111,137,146,38
33661,"Penetrating Krytan Trident",112,120,118,221
33662,"Penetrating Krytan Warhorn",115,155,158,822
33663,"Penetrating Krytan Warhorn",110,184,114,982
33664,"Penetrating Krytan Warhorn",113,180,61,929
33665,"Penetrating Krytan Warhorn",97,200,109,591
33761,"Resilient Krytan Axe of Agony",91,250,94,934
33762,"Resilient Krytan Axe of Force",283,1697,108,315
33763,"Resilient Krytan Dagger of Agony",146,240,209,637
33764,"Resilient Krytan Dagger of Force",3258,6967,45,139
33765,"Resilient Krytan Focus of Agony",88,202,128,742
33766,"Resilient Krytan Focus of Force",169,537,448,544
33767,"Resilient Krytan Greatsword of Agony",142,1020,196,511
33768,"Resilient Krytan Greatsword of Force",4612,9997,165,343
33769,"Resilient Krytan Warhammer of Agony",92,349,238,1397
33770,"Resilient Krytan Warhammer of Force",383,2899,168,160
33771,"Resilient Krytan Spear of Agony",89,221,60,1110
33772,"Resilient Krytan Spear of Force",89,685,46,209
33773,"Resilient Krytan Bow of Agony",87,446,177,328
33774,"Resilient Krytan Bow of Force",834,2290,219,190
33775,"Resilient Krytan Mace of Agony",95,200,104,389
33776,"Resilient Krytan Mace of Force",102,370,57,940
33777,"Resilient Krytan Pistol of Agony",139,239,350,383
33778,"Resilient Krytan Pistol of Force",1500,3000,105,48
33779,"Resilient Krytan Rifle of Agony",102,295,138,653
33780,"Resilient Krytan Rifle of Force",126,768,95,600
33781,"Resilient Krytan Scepter of Agony",76,200,135,995
33782,"Resilient Krytan Scepter of Force",103,1057,112,47
33783,"Resilient Krytan Shield of Agony",72,268,116,538
33784,"Resilient Krytan Shield of Force",1500,3759,130,104
33785,"Resilient Krytan Short Bow of Agony",108,199,122,676
33786,"Resilient Krytan Short Bow of Force",110,1556,37,445
33787,"Resilient Krytan Speargun of Agony",97,195,109,319
33788,"Resilient Krytan Speargun of Force",93,320,102,192
33789,"Resilient Krytan Staff of Agony",92,299,123,862
33790,"Resilient Krytan Staff of Force",878,2553,147,78
33791,"Resilient Krytan Sword of Agony",101,1000,76,321
33792,"Resilient Krytan Sword of Force",3112,7711,192,119
33793,"Resilient Krytan Torch of Agony",98,189,160,1136
33794,"Resilient Krytan Torch of Force",100,210,218,1136
33795,"Resilient Krytan Trident of Agony",90,385,67,1095
33796,"Resilient Krytan Trident of Force",103,535,60,171
33797,"Resilient Krytan Warhorn of Agony",98,228,120,995
33798,"Resilient Krytan Warhorn of Force",100,363,100,352
33799,"Penetrating Krytan Axe of Accuracy",94,1094,75,285
33800,"Penetrating Krytan Axe of Grawl Slaying",102,282,320,94
33801,"Penetrating Krytan Dagger of Accuracy",1680,2805,131,989
33802,"Penetrating Krytan Dagger of Grawl Slaying",300,1684,186,126
33803,"Penetrating Krytan Focus of Accuracy",91,190,113,244
33804,"Penetrating Krytan Focus of Grawl Slaying",88,260,145,814
33805,"Penetrating Krytan Greatsword of Accuracy",325,2184,189,154
33806,"Penetrating Krytan Greatsword of Grawl Slaying",373,1372,102,146
33807,"Penetrating Krytan Warhammer of Accuracy",145,216,175,204
33808,"Penetrating Krytan Warhammer of Grawl Slaying",113,215,193,173
33809,"Penetrating Krytan Spear of Accuracy",146,269,460,506
33810,"Penetrating Krytan Spear of Grawl Slaying",129,200,146,163
33811,"Penetrating Krytan Bow of Accuracy",135,1591,109,246
33812,"Penetrating Krytan Bow of Grawl Slaying",110,216,224,3
