id,name,buy,sell,supply,demand
38294,"Superior Sigil of Generosity",821118,1212222,47,310
38295,"Recipe: Giver's Darksteel Imbued Inscription",0,2,103640,0
38296,"Recipe: Giver's Mithril Imbued Inscription",0,2,112369,0
38297,"Recipe: Giver's Orichalcum Imbued Inscription",2,6,150823,2318
38301,"Wad of Enchanted Stuffing",85,110,32962,30392
38302,"Drop of Magic Glue",122,195,30363,55865
38308,"Bowl of Candy Corn Ice Cream",1040,1828,4242,8042
38315,"Giver's Iron Axe",181,281,583,420
38316,"Giver's Iron Axe",170,427,91,401
38317,"Giver's Ogre Cleaver",1500,2379,379,157
38318,"Giver's Krait Battleaxe",3106,12582,51,237
38319,"Giver's Pearl Reaver",8529,21000,207,284
38320,"Giver's Krait Machete",3898,6950,276,256
38321,"Giver's Pearl Sabre",15031,29905,402,180
38322,"Giver's Ogre Scimitar",7321,10000,128,105
38323,"Giver's Iron Sword",177,588,502,380
38324,"Giver's Iron Sword",204,1517,288,934
38325,"Giver's Pearl Impaler",10446,23597,76,85
38326,"Giver's Krait Pilum",3308,8804,50,146
38327,"Giver's Ogre Javelin",1538,2490,342,81
38328,"Giver's Iron Spear",205,304,137,154
38329,"Giver's Iron Spear",184,386,32,38
38330,"Giver's Pearl Shell",7948,15947,357,88
38331,"Giver's Krait Shell",3104,9384,44,181
38332,"Giver's Ogre Bulwark",873,1573,412,330
38333,"Giver's Iron Shield",127,227,688,545
38334,"Giver's Iron Shield",123,241,232,737
38335,"Giver's Pearl Bludgeoner",8906,19798,66,132
38336,"Giver's Mithril Mace",2606,5126,113,82
38337,"Giver's Darksteel Mace",642,2042,327,83
38338,"Giver's Iron Mace",176,255,98,271
38339,"Giver's Bandit Mallet",1522,2521,107,103
38340,"Giver's Pearl Crusher",20350,30987,209,67
38341,"Giver's Mithril Hammer",3370,14992,53,151
38342,"Giver's Darksteel Hammer",1295,3897,116,48
38343,"Giver's Iron Hammer",231,629,45,194
38344,"Giver's Iron Hammer",169,2003,63,385
38345,"Giver's Pearl Broadsword",20088,44958,125,199
38346,"Giver's Mithril Greatsword",2841,6498,471,494
38347,"Giver's Darksteel Greatsword",3849,9396,103,126
38348,"Giver's Iron Greatsword",181,1577,197,244
38349,"Giver's Iron Greatsword",228,611,549,257
38350,"Giver's Pearl Carver",16110,28000,402,140
38351,"Giver's Krait Ripper",4133,5848,599,178
38352,"Giver's Ogre Dirk",2400,7400,484,359
38353,"Giver's Iron Dagger",187,550,698,392
38354,"Giver's Iron Dagger",176,223,1413,704
38355,"Giver's Bronze Axe",92,300,89,1074
38356,"Giver's Bronze Dagger",95,174,830,1155
38357,"Giver's Bronze Greatsword",105,204,471,524
38358,"Giver's Bronze Hammer",102,189,164,2041
38359,"Giver's Bronze Mace",93,169,235,2617
38360,"Giver's Bronze Shield",93,121,642,1649
38361,"Giver's Bronze Sword",93,400,153,529
38362,"Giver's Bronze Spear",94,231,211,700
38363,"Giver's Green Wood Longbow",104,198,42,2489
38364,"Giver's Soft Wood Longbow",270,661,120,334
38365,"Giver's Soft Wood Longbow",259,388,159,120
38366,"Giver's Ogre Hornbow",9008,13997,63,92
38367,"Giver's Krait Recurve Bow",4497,9899,171,56
38368,"Giver's Pearl Stinger",8523,21817,155,113
38369,"Giver's Bronze Pistol",94,162,698,1279
38370,"Giver's Iron Pistol",155,550,940,210
38371,"Giver's Iron Pistol",226,465,439,247
38372,"Giver's Ogre Flintlock",503,6794,294,60
38373,"Giver's Krait Handgun",5294,13977,183,173
38374,"Giver's Pearl Handcannon",12662,18518,398,47
38375,"Giver's Bronze Rifle",105,152,607,2290
38376,"Giver's Iron Rifle",172,245,55,246
38377,"Giver's Iron Rifle",185,268,290,422
38378,"Giver's Ogre Blaster",7700,10449,91,111
38379,"Giver's Krait Shooter",4198,7866,88,182
38380,"Giver's Pearl Blunderbuss",11742,19000,249,55
38381,"Giver's Green Wood Short Bow",105,215,131,2156
38382,"Giver's Soft Wood Short Bow",199,900,34,591
38383,"Giver's Soft Wood Short Bow",244,339,181,140
38384,"Giver's Ogre Short Bow",9565,13996,76,64
38385,"Giver's Krait Short Bow",3516,8770,108,41
38386,"Giver's Pearl Needler",13273,24074,116,42
38387,"Giver's Green Wood Harpoon Gun",93,285,137,692
38388,"Giver's Soft Wood Harpoon Gun",152,1481,93,141
38389,"Giver's Soft Wood Harpoon Gun",171,2000,38,85
38390,"Giver's Ogre Harpoon Gun",7509,13297,44,77
38391,"Giver's Krait Harpoon Gun",3514,9409,66,139
38392,"Giver's Pearl Speargun",11127,19899,140,23
38393,"Giver's Green Wood Torch",95,143,1061,1392
38394,"Giver's Soft Wood Torch",166,300,84,387
38395,"Giver's Soft Wood Torch",0,232,224,0
38396,"Giver's Hard Wood Torch",791,5992,263,161
38397,"Giver's Krait Brazier",2906,6699,192,105
38398,"Giver's Pearl Brazier",10204,18096,273,74
38399,"Giver's Green Wood Warhorn",90,165,224,973
38400,"Giver's Soft Wood Warhorn",161,300,116,636
38401,"Giver's Soft Wood Warhorn",138,263,284,68
38402,"Giver's Ogre Harbinger",1137,1139,2088,512
38403,"Giver's Krait Whelk",3002,8298,35,111
38404,"Giver's Pearl Siren",10332,17612,155,90
38405,"Giver's Green Wood Focus",98,292,285,988
38406,"Giver's Soft Wood Focus",207,400,58,184
38407,"Giver's Soft Wood Focus",192,537,62,191
38408,"Giver's Ogre Effigy",784,8076,155,101
38409,"Giver's Krait Star",2466,6537,245,258
38410,"Giver's Pearl Conch",10113,17085,170,104
38411,"Giver's Green Wood Scepter",108,273,478,1079
38412,"Giver's Soft Wood Scepter",190,883,199,150
38413,"Giver's Soft Wood Scepter",177,945,208,153
38414,"Giver's Ogre Truncheon",5596,11292,60,135
38415,"Giver's Krait Wand",3126,9850,76,132
38416,"Giver's Pearl Rod",11810,15568,220,173
38417,"Giver's Green Wood Staff",94,395,377,835
38418,"Giver's Soft Wood Staff",197,3215,37,56
38419,"Giver's Soft Wood Staff",202,2435,72,157
38420,"Giver's Ogre Warstaff",6102,13000,106,23
38421,"Giver's Krait Crook",4335,8489,288,94
38422,"Giver's Pearl Quarterstaff",26648,44061,317,82
38423,"Giver's Green Wood Trident",100,195,410,2210
38424,"Giver's Soft Wood Trident",175,503,62,93
38425,"Giver's Soft Wood Trident",143,298,95,28
38426,"Giver's Ogre Trident",1695,6895,222,68
38427,"Giver's Krait Trident",2445,4899,137,46
38428,"Giver's Pearl Trident",12402,17216,227,94
38429,"Giver's Green Inscription",6,7,219794,19
38430,"Giver's Iron-Plated Inscription",1427,3526,808,1031
38431,"Giver's Steel-Plated Inscription",958,2333,605,817
38432,"Giver's Mithril Imbued Inscription",1757,3799,1127,466
38433,"Giver's Darksteel Imbued Inscription",2703,4472,1231,788
38434,"Giver's Orichalcum Imbued Inscription",48881,63944,250,241
38448,"Ugly Wool Sock",15,18,4520214,919903
38449,"Ugly Wool Hat",23,24,1751353,1709235
38450,"Ugly Wool Sweater",136,170,393794,477071
38458,"Toy Staff Skin",3,7,247751,11559
38460,"Toy Sword Skin",3,9,136451,8115
38461,"Pop Gun Skin",3,8,142967,13166
38463,"Wooden Dagger Skin",5,8,204467,18457
38465,"Candy-Cane Hammer Skin",7,8,179329,14585
38467,"Slingshot Skin",2,5,211641,11975
38469,"Princess Wand Skin",8,9,166330,90108
38471,"Bell Focus Skin",1,6,227396,10075
38507,"Permanent Hair Stylist Contract",17000699,21994000,40,10978
38513,"Cavalier's Krytan Warhorn",0,247,223,0
38514,"Magi's Krytan Warhorn",0,157,106,0
38515,"Rabid Krytan Warhorn",0,299,168,0
38516,"Soldier's Krytan Warhorn",0,336,171,0
38518,"Cavalier's Aureate Warhorn",2477,2980,311,222
38519,"Magi's Aureate Warhorn",2310,2794,613,144
38520,"Rabid Aureate Warhorn",3076,3428,377,133
38521,"Soldier's Aureate Warhorn",1958,3532,151,169
38528,"Cavalier's Krytan Trident",0,270,351,0
38529,"Magi's Krytan Trident",0,233,301,0
38530,"Rabid Krytan Trident",0,233,338,0
38531,"Soldier's Krytan Trident",0,295,231,0
38533,"Cavalier's Aureate Trident",2177,2898,114,202
38534,"Magi's Aureate Trident",2242,2730,225,62
38535,"Rabid Aureate Trident",2152,2823,153,194
38536,"Soldier's Aureate Trident",2084,2959,275,92
38543,"Cavalier's Krytan Torch",0,206,224,0
38544,"Magi's Krytan Torch",0,194,260,0
38545,"Rabid Krytan Torch",156,299,161,68
38546,"Soldier's Krytan Torch",0,230,109,0
38548,"Cavalier's Aureate Sconce",2206,2915,350,126
38549,"Magi's Aureate Sconce",1502,2801,271,32
38550,"Rabid Aureate Sconce",2603,3008,182,96
38551,"Soldier's Aureate Sconce",2139,3087,197,49
38558,"Cavalier's Krytan Sword",0,314,212,0
38559,"Magi's Krytan Sword",157,240,148,297
38560,"Rabid Krytan Sword",156,306,183,270
38561,"Soldier's Krytan Sword",156,658,94,395
38563,"Cavalier's Aureate Rinblade",2555,4495,372,118
38564,"Magi's Aureate Rinblade",2593,4288,959,126
38565,"Rabid Aureate Rinblade",3616,4116,309,468
38566,"Soldier's Aureate Rinblade",2263,4393,126,144
38573,"Cavalier's Krytan Staff",233,235,135,1962
38574,"Magi's Krytan Staff",0,237,399,0
38575,"Rabid Krytan Staff",233,249,159,1933
38576,"Soldier's Krytan Staff",233,250,165,1930
38578,"Cavalier's Aureate Staff",2614,4999,943,418
38579,"Magi's Aureate Staff",3420,4019,1420,589
38580,"Rabid Aureate Staff",3309,4993,1323,282
38581,"Soldier's Aureate Staff",3203,4492,1323,201
38588,"Cavalier's Krytan Speargun",0,233,251,0
38589,"Magi's Krytan Speargun",0,233,717,0
38590,"Soldier's Krytan Speargun",0,233,433,0
38591,"Soldier's Krytan Speargun",0,273,98,0
38593,"Cavalier's Aureate Speargun",2203,2868,239,181
38594,"Magi's Aureate Speargun",2287,2757,188,79
38595,"Soldier's Aureate Speargun",2155,2820,78,142
38596,"Soldier's Aureate Speargun",2002,2994,120,82
38603,"Cavalier's Krytan Short Bow",0,249,175,0
38604,"Magi's Krytan Short Bow",0,298,95,0
38605,"Rabid Krytan Short Bow",0,284,105,0
38606,"Soldier's Krytan Short Bow",0,253,243,0
38608,"Cavalier's Aureate Short Bow",2106,2895,490,161
38609,"Magi's Aureate Short Bow",2080,2769,706,187
38610,"Rabid Aureate Short Bow",2124,2926,687,190
38611,"Soldier's Aureate Short Bow",2066,2869,649,224
38618,"Cavalier's Krytan Shield",152,299,64,179
38619,"Magi's Krytan Shield",156,214,290,149
38620,"Rabid Krytan Shield",159,195,98,188
38621,"Soldier's Krytan Shield",157,298,263,259
38623,"Cavalier's Aureate Targe",700,5300,229,631
38624,"Magi's Aureate Targe",2099,3149,281,673
38625,"Rabid Aureate Targe",1646,4304,201,138
38626,"Soldier's Aureate Targe",2182,3444,97,14
38633,"Cavalier's Krytan Scepter",150,156,123,22
38634,"Magi's Krytan Scepter",0,187,174,0
38635,"Rabid Krytan Scepter",156,268,261,92
38636,"Soldier's Krytan Scepter",146,156,90,103
38638,"Cavalier's Aureate Virge",2969,3355,174,874
38639,"Magi's Aureate Virge",2035,3598,445,234
38640,"Rabid Aureate Virge",3034,3998,142,61
38641,"Soldier's Aureate Virge",1098,3179,317,77
38648,"Cavalier's Krytan Rifle",0,233,204,0
38649,"Magi's Krytan Rifle",0,241,342,0
38650,"Rabid Krytan Rifle",0,233,380,0
38651,"Soldier's Krytan Rifle",0,233,221,0
38653,"Cavalier's Aureate Musket",2450,2799,679,236
38654,"Magi's Aureate Musket",2014,2996,374,107
38655,"Rabid Aureate Musket",2421,2980,236,122
38656,"Soldier's Aureate Musket",1816,3383,345,192
38663,"Cavalier's Krytan Pistol",0,218,163,0
38664,"Magi's Krytan Pistol",0,206,216,0
38665,"Rabid Krytan Pistol",0,248,97,0
38666,"Soldier's Krytan Pistol",0,246,105,0
38668,"Cavalier's Aureate Pistol",2362,3171,242,117
38669,"Magi's Aureate Pistol",1216,3881,360,113
38670,"Rabid Aureate Pistol",1905,3184,118,421
38671,"Soldier's Aureate Pistol",1429,2915,120,166
38678,"Cavalier's Krytan Mace",0,214,110,0
38679,"Magi's Krytan Mace",0,212,221,0
38680,"Rabid Krytan Mace",0,204,99,0
38681,"Soldier's Krytan Mace",157,1298,85,3
38683,"Cavalier's Aureate Mace",2153,3145,214,116
38684,"Magi's Aureate Mace",2237,2795,452,130
38685,"Rabid Aureate Mace",2701,2899,183,75
38686,"Soldier's Aureate Mace",2574,3441,200,191
38693,"Cavalier's Krytan Bow",0,271,184,0
38694,"Magi's Krytan Bow",0,245,258,0
38695,"Rabid Krytan Bow",0,330,241,0
38696,"Soldier's Krytan Bow",0,272,401,0
38698,"Cavalier's Aureate Longbow",2028,3719,489,47
38699,"Magi's Aureate Longbow",3224,3524,301,147
38700,"Rabid Aureate Longbow",1892,4753,767,196
38701,"Soldier's Aureate Longbow",2614,3810,436,229
38708,"Cavalier's Krytan Spear",0,555,133,0
38709,"Magi's Krytan Spear",0,233,655,0
38710,"Rabid Krytan Spear",0,233,342,0
38711,"Soldier's Krytan Spear",0,274,219,0
38713,"Cavalier's Aureate Spear",2258,2919,98,97
38714,"Magi's Aureate Spear",2263,2904,417,81
38715,"Rabid Aureate Spear",2251,2899,373,133
38716,"Soldier's Aureate Spear",1673,3066,133,123
38723,"Cavalier's Krytan Warhammer",0,276,251,0
38724,"Magi's Krytan Warhammer",200,233,293,27
38725,"Rabid Krytan Warhammer",0,247,304,0
38726,"Soldier's Krytan Warhammer",0,264,171,0
38728,"Cavalier's Aureate Warhammer",2800,4490,335,57
38729,"Magi's Aureate Warhammer",2273,4887,524,93
38730,"Rabid Aureate Warhammer",2430,3945,419,23
38731,"Soldier's Aureate Warhammer",3121,5236,243,76
38738,"Cavalier's Krytan Greatsword",217,311,276,10
38739,"Magi's Krytan Greatsword",239,343,223,540
38740,"Rabid Krytan Greatsword",241,341,110,76
38741,"Soldier's Krytan Greatsword",263,756,275,98
38743,"Cavalier's Aureate Highlander Greatsword",3965,5464,243,103
38744,"Magi's Aureate Highlander Greatsword",3309,4598,440,195
38745,"Rabid Aureate Highlander Greatsword",4729,5226,284,169
38746,"Soldier's Aureate Highlander Greatsword",2570,5570,176,125
38753,"Cavalier's Krytan Focus",0,204,128,0
38754,"Magi's Krytan Focus",0,210,113,0
38755,"Rabid Krytan Focus",0,236,99,0
38756,"Soldier's Krytan Focus",156,224,98,55
38758,"Cavalier's Aureate Charm",2601,2898,226,321
38759,"Magi's Aureate Charm",2286,2799,370,76
38760,"Rabid Aureate Charm",2300,2890,138,781
38761,"Soldier's Aureate Charm",2301,2898,403,196
38768,"Cavalier's Krytan Dagger",161,665,337,1136
38769,"Magi's Krytan Dagger",160,199,152,592
38770,"Rabid Krytan Dagger",189,308,193,1573
38771,"Soldier's Krytan Dagger",161,259,144,961
38773,"Cavalier's Aureate Dirk",2073,4706,479,315
38774,"Magi's Aureate Dirk",2894,5450,982,396
38775,"Rabid Aureate Dirk",3833,4955,431,110
38776,"Soldier's Aureate Dirk",2974,4139,243,124
38783,"Cavalier's Krytan Axe",0,659,99,0
38784,"Magi's Krytan Axe",149,157,107,319
38785,"Rabid Krytan Axe",0,245,136,0
38786,"Cavalier's Krytan Axe",134,230,252,95
38788,"Cavalier's Aureate Axe",1895,3629,513,121
38789,"Magi's Aureate Axe",2586,3799,969,68
38790,"Rabid Aureate Axe",1907,4539,287,110
38791,"Cavalier's Aureate Axe",1671,4000,161,230
38888,"Cavalier's Glyphic Axe",0,500,123,0
38889,"Cavalier's Glyphic Handblade",184,295,166,1249
38890,"Cavalier's Glyphic Icon",0,218,126,0
38891,"Cavalier's Glyphic Longblade",267,568,376,175
38892,"Cavalier's Glyphic Maul",0,299,164,0
38893,"Cavalier's Glyphic Spear",0,233,292,0
38894,"Cavalier's Glyphic Longbow",0,289,268,0
38895,"Cavalier's Glyphic Mace",0,216,177,0
38896,"Cavalier's Glyphic Pistol",0,300,138,0
38897,"Cavalier's Glyphic Rifle",0,234,273,0
38898,"Cavalier's Glyphic Scepter",0,205,189,0
38899,"Cavalier's Glyphic Ward",158,249,69,995
38900,"Cavalier's Glyphic Short Bow",0,247,224,0
38901,"Cavalier's Glyphic Speargun",0,236,244,0
38902,"Cavalier's Glyphic Staff",233,291,162,1939
38903,"Cavalier's Glyphic Edge",156,1440,50,251
38904,"Cavalier's Glyphic Brand",0,209,160,0
38905,"Cavalier's Glyphic Trispear",0,237,361,0
38906,"Cavalier's Glyphic Horn",139,160,238,16
38907,"Magi's Glyphic Axe",161,173,228,1773
38908,"Magi's Glyphic Handblade",161,263,164,769
38909,"Magi's Glyphic Icon",0,208,94,0
38910,"Magi's Glyphic Longblade",0,542,135,0
38911,"Magi's Glyphic Maul",0,262,226,0
38912,"Magi's Glyphic Spear",0,233,460,0
38913,"Magi's Glyphic Longbow",0,333,391,0
38914,"Magi's Glyphic Mace",0,208,211,0
38915,"Magi's Glyphic Pistol",0,179,178,0
38916,"Magi's Glyphic Rifle",0,233,608,0
38917,"Magi's Glyphic Scepter",0,205,188,0
38918,"Magi's Glyphic Ward",0,201,244,0
38919,"Magi's Glyphic Short Bow",0,310,303,0
38920,"Magi's Glyphic Speargun",0,233,392,0
38921,"Magi's Glyphic Staff",233,248,204,1867
38922,"Magi's Glyphic Edge",157,289,128,259
38923,"Magi's Glyphic Brand",139,156,113,4
38924,"Magi's Glyphic Trispear",0,247,299,0
38925,"Magi's Glyphic Horn",0,199,321,0
38926,"Rabid Glyphic Axe",156,240,202,14
38927,"Rabid Glyphic Handblade",187,333,148,1369
38928,"Rabid Glyphic Icon",156,255,197,148
38929,"Rabid Glyphic Longblade",201,460,165,1
38930,"Rabid Glyphic Maul",0,336,173,0
38931,"Rabid Glyphic Spear",0,233,314,0
38932,"Rabid Glyphic Longbow",0,365,249,0
38933,"Rabid Glyphic Mace",0,280,112,0
38934,"Rabid Glyphic Pistol",152,249,227,5
38935,"Rabid Glyphic Rifle",0,240,195,0
38936,"Rabid Glyphic Scepter",0,239,391,0
38937,"Rabid Glyphic Ward",157,312,155,898
38938,"Rabid Glyphic Short Bow",0,251,263,0
38939,"Soldier's Glyphic Speargun",0,233,334,0
38940,"Rabid Glyphic Staff",233,499,94,1920
38941,"Rabid Glyphic Edge",156,756,55,55
38942,"Rabid Glyphic Brand",0,240,123,0
38943,"Rabid Glyphic Trispear",0,233,372,0
38944,"Rabid Glyphic Horn",160,186,184,6
38945,"Cavalier's Glyphic Axe",0,438,99,0
38946,"Soldier's Glyphic Handblade",170,420,64,1260
38947,"Soldier's Glyphic Icon",133,186,207,8
38948,"Soldier's Glyphic Longblade",250,651,172,237
38949,"Soldier's Glyphic Maul",0,301,366,0
38950,"Soldier's Glyphic Spear",0,233,295,0
38951,"Soldier's Glyphic Longbow",0,296,230,0
38952,"Soldier's Glyphic Mace",157,1503,44,3
38953,"Soldier's Glyphic Pistol",0,224,133,0
38954,"Soldier's Glyphic Rifle",0,249,463,0
38955,"Soldier's Glyphic Scepter",0,253,67,0
38956,"Soldier's Glyphic Ward",153,253,208,32
38957,"Soldier's Glyphic Short Bow",0,248,282,0
38958,"Soldier's Glyphic Speargun",0,233,316,0
38959,"Soldier's Glyphic Staff",0,299,756,0
38960,"Soldier's Glyphic Edge",157,300,280,243
38961,"Soldier's Glyphic Brand",0,242,330,0
38962,"Soldier's Glyphic Trispear",0,238,290,0
38963,"Soldier's Glyphic Horn",0,307,171,0
38983,"Cavalier's Verdant Axe",2002,3778,211,49
38984,"Cavalier's Verdant Dagger",2779,4226,537,146
38985,"Cavalier's Verdant Focus",2276,2883,394,380
38986,"Cavalier's Verdant Greatsword",4043,5078,439,119
38987,"Cavalier's Verdant Warhammer",2223,4303,416,89
38988,"Cavalier's Verdant Spear",2300,2870,199,89
38989,"Cavalier's Verdant Bow",1808,3978,574,181
38990,"Cavalier's Verdant Mace",2206,2923,105,68
38991,"Cavalier's Verdant Pistol",2218,2916,316,101
38992,"Cavalier's Verdant Rifle",2482,3301,636,129
38993,"Cavalier's Verdant Scepter",1892,3481,257,315
38994,"Cavalier's Verdant Shield",2768,3191,165,162
38995,"Cavalier's Verdant Short Bow",2018,2918,246,69
38996,"Cavalier's Verdant Speargun",2057,2800,106,79
38997,"Cavalier's Verdant Staff",2561,4999,821,901
38998,"Cavalier's Verdant Blade",1851,4440,549,236
38999,"Cavalier's Verdant Torch",2074,3077,272,80
39000,"Cavalier's Verdant Trident",2192,2880,139,106
39001,"Cavalier's Verdant Warhorn",2022,3093,207,209
39002,"Magi's Verdant Axe",1846,3593,216,125
39003,"Magi's Verdant Dagger",2915,4064,775,115
39004,"Magi's Verdant Focus",2228,2802,197,66
39005,"Magi's Verdant Greatsword",3215,4314,952,168
39006,"Magi's Verdant Warhammer",2351,4042,233,126
39007,"Magi's Verdant Spear",2296,2871,216,187
39008,"Magi's Verdant Bow",1605,3725,584,221
39009,"Magi's Verdant Mace",2244,2921,277,26
39010,"Magi's Verdant Pistol",2108,2869,218,185
39011,"Magi's Verdant Rifle",2142,2838,594,35
39012,"Magi's Verdant Scepter",2817,3156,371,229
39013,"Magi's Verdant Shield",1903,2898,307,274
39014,"Magi's Verdant Short Bow",2202,2802,643,116
39015,"Magi's Verdant Speargun",2206,2889,216,177
39016,"Magi's Verdant Staff",3472,4999,1560,128
39017,"Magi's Verdant Blade",3401,4001,900,138
39018,"Magi's Verdant Torch",2113,2806,432,733
39019,"Magi's Verdant Trident",2481,2889,156,147
39020,"Magi's Verdant Warhorn",2161,2851,198,185
39021,"Rabid Verdant Axe",2263,3595,441,55
39022,"Rabid Verdant Dagger",2131,3847,372,321
39023,"Rabid Verdant Focus",2210,2918,152,43
39024,"Rabid Verdant Greatsword",3012,4394,305,322
39025,"Rabid Verdant Warhammer",2840,4339,339,153
39026,"Rabid Verdant Spear",1984,2779,95,120
39027,"Rabid Verdant Bow",2854,3519,427,74
39028,"Rabid Verdant Mace",2251,3337,362,157
39029,"Rabid Verdant Pistol",2890,3000,309,103
39030,"Rabid Verdant Rifle",2350,2750,445,177
39031,"Rabid Verdant Scepter",1612,3895,134,390
39032,"Rabid Verdant Shield",1117,3199,189,259
39033,"Rabid Verdant Short Bow",1105,3085,447,52
